jointure,No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,1er lot,Surface Carrez du 1er lot,Nombre de lots,Code type local,Type local,Surface reelle bati,Nombre pieces principales,Arrondissement,id,commune,prefixe,section,numero,contenance,created,updated,coords,Prix_m2,Outlier,coords_X,coords_Y
75102000AO48,1,02/11/2020,Vente,340000.0,1.0,RUE,6828,N-D DE BONNE NOUVELLE,75002.0,PARIS 02,75,102,000,AO,48,6,"25,94",1,2.0,Appartement,26.0,1.0,75102,75102000AO0048,75102,000,AO,48,82.0,2007-01-08,2014-11-04,"[652289.4798069093, 6863461.06863484]",13076.923076923076,False,652289.4798069093,6863461.06863484
75102000AO50,1,19/05/2020,Vente,350000.0,15.0,RUE,0789,BEAUREGARD,75002.0,PARIS 02,75,102,000,AO,50,36,"29,03",1,2.0,Appartement,31.0,2.0,75102,75102000AO0050,75102,000,AO,50,217.0,2007-01-08,2014-11-04,"[652277.1226568139, 6863465.985028989]",11290.322580645161,False,652277.1226568139,6863465.985028989
75102000AO57,1,19/10/2020,Vente,160420.0,29.0,RUE,5850,DE LA LUNE,75002.0,PARIS 02,75,102,000,AO,57,11,,1,2.0,Appartement,16.0,1.0,75102,75102000AO0057,75102,000,AO,57,83.0,2007-01-08,2014-11-04,"[652270.919078023, 6863495.043217228]",10026.25,False,652270.919078023,6863495.043217228
75102000AO65,1,15/01/2020,Vente,683780.0,5.0,RUE,9293,THOREL,75002.0,PARIS 02,75,102,000,AO,65,9,"52,70",1,2.0,Appartement,54.0,3.0,75102,75102000AO0065,75102,000,AO,65,195.0,2007-01-08,2014-11-04,"[652229.7650174506, 6863469.968501371]",12662.592592592593,False,652229.7650174506,6863469.968501371
75102000AO67,1,11/08/2020,Vente,176160.0,2.0,RUE,9834,DE LA VILLE NEUVE,75002.0,PARIS 02,75,102,000,AO,67,30,"20,66",1,2.0,Appartement,19.0,1.0,75102,75102000AO0067,75102,000,AO,67,199.0,2007-01-08,2014-11-04,"[652222.9511929213, 6863460.372135739]",9271.578947368422,False,652222.9511929213,6863460.372135739
75102000AO71,1,10/01/2020,Vente,440000.0,41.0,RUE,5850,DE LA LUNE,75002.0,PARIS 02,75,102,000,AO,71,4,,1,2.0,Appartement,38.0,2.0,75102,75102000AO0071,75102,000,AO,71,130.0,2007-01-08,2014-11-04,"[652180.1103076976, 6863525.202784813]",11578.947368421053,False,652180.1103076976,6863525.202784813
75102000AO76,1,28/09/2020,Vente,390000.0,30.0,RUE,7561,POISSONNIERE,75002.0,PARIS 02,75,102,000,AO,76,6,"32,57",1,2.0,Appartement,33.0,3.0,75102,75102000AO0076,75102,000,AO,76,99.0,2007-01-08,2014-11-04,"[652175.0909334676, 6863506.740021109]",11818.181818181818,False,652175.0909334676,6863506.740021109
75102000AO77,1,11/06/2020,Vente,130000.0,28.0,RUE,7561,POISSONNIERE,75002.0,PARIS 02,75,102,000,AO,77,17,"9,69",1,2.0,Appartement,15.0,1.0,75102,75102000AO0077,75102,000,AO,77,94.0,2007-01-08,2014-11-04,"[652178.4517015237, 6863500.195947163]",8666.666666666666,False,652178.4517015237,6863500.195947163
75102000AO77,1,16/06/2020,Vente,163628.0,28.0,RUE,7561,POISSONNIERE,75002.0,PARIS 02,75,102,000,AO,77,17,"9,69",1,2.0,Appartement,15.0,1.0,75102,75102000AO0077,75102,000,AO,77,94.0,2007-01-08,2014-11-04,"[652178.4517015237, 6863500.195947163]",10908.533333333333,False,652178.4517015237,6863500.195947163
75102000AO84,1,20/07/2020,Vente,638000.0,4.0,RUE,0789,BEAUREGARD,75002.0,PARIS 02,75,102,000,AO,84,2,,1,2.0,Appartement,50.0,3.0,75102,75102000AO0084,75102,000,AO,84,84.0,2007-01-08,2014-11-04,"[652175.7084073741, 6863427.931582138]",12760.0,False,652175.7084073741,6863427.931582138
75102000AO87,1,14/05/2020,Vente,320000.0,8.0,RUE,7561,POISSONNIERE,75002.0,PARIS 02,75,102,000,AO,87,4,"28,16",1,2.0,Appartement,29.0,1.0,75102,75102000AO0087,75102,000,AO,87,246.0,2007-01-08,2014-11-04,"[652174.7477121706, 6863395.462800322]",11034.48275862069,False,652174.7477121706,6863395.462800322
75102000AO87,1,03/12/2020,Vente,310600.0,8.0,RUE,7561,POISSONNIERE,75002.0,PARIS 02,75,102,000,AO,87,10,"28,46",1,2.0,Appartement,28.0,2.0,75102,75102000AO0087,75102,000,AO,87,246.0,2007-01-08,2014-11-04,"[652174.7477121706, 6863395.462800322]",11092.857142857143,False,652174.7477121706,6863395.462800322
75102000AO95,1,20/03/2020,Vente,472220.0,43.0,RUE,2110,DE CLERY,75002.0,PARIS 02,75,102,000,AO,95,15,"38,51",1,2.0,Appartement,38.0,1.0,75102,75102000AO0095,75102,000,AO,95,324.0,2007-01-08,2014-11-04,"[652205.2714290696, 6863400.909764198]",12426.842105263158,False,652205.2714290696,6863400.909764198
75102000AP102,1,20/02/2020,Vente,280000.0,7.0,RUE,9408,DE TRACY,75002.0,PARIS 02,75,102,000,AP,102,19,"40,00",1,2.0,Appartement,36.0,2.0,75102,75102000AP0102,75102,000,AP,102,333.0,2007-01-08,2016-07-21,"[652499.7831884429, 6863299.265596287]",7777.777777777777,False,652499.7831884429,6863299.265596287
75102000AP109,1,05/05/2020,Vente,287000.0,253.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,109,81,,1,2.0,Appartement,35.0,1.0,75102,75102000AP0109,75102,000,AP,109,662.0,2007-01-08,2016-07-21,"[652398.4531438401, 6863339.158687536]",8200.0,False,652398.4531438401,6863339.158687536
75102000AP109,1,18/06/2020,Vente,220000.0,253.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,109,37,,1,2.0,Appartement,28.0,2.0,75102,75102000AP0109,75102,000,AP,109,662.0,2007-01-08,2016-07-21,"[652398.4531438401, 6863339.158687536]",7857.142857142857,False,652398.4531438401,6863339.158687536
75102000AP109,1,06/10/2020,Vente,314500.0,253.0,RUE,8525,SAINT-DENIS,75002.0,PARIS 02,75,102,000,AP,109,57,"28,25",1,2.0,Appartement,28.0,2.0,75102,75102000AP0109,75102,000,AP,109,662.0,2007-01-08,2016-07-21,"[652398.4531438401, 6863339.158687536]",11232.142857142857,False,652398.4531438401,6863339.158687536
75102000AP110,1,20/07/2020,Vente,220000.0,255.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,110,106,"18,15",1,2.0,Appartement,19.0,1.0,75102,75102000AP0110,75102,000,AP,110,282.0,2007-01-08,2016-07-21,"[652418.7650331869, 6863336.301946968]",11578.947368421053,False,652418.7650331869,6863336.301946968
75102000AP117,1,11/05/2020,Vente,123500.0,273.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,117,2,"10,53",1,2.0,Appartement,10.0,1.0,75102,75102000AP0117,75102,000,AP,117,293.0,2007-01-08,2016-07-21,"[652439.1002075791, 6863381.931970472]",12350.0,False,652439.1002075791,6863381.931970472
75102000AP12,1,27/10/2020,Vente,467300.0,130.0,RUE,0040,D ABOUKIR,75002.0,PARIS 02,75,102,000,AP,12,19,,1,2.0,Appartement,38.0,2.0,75102,75102000AP0012,75102,000,AP,12,195.0,2007-01-08,2016-07-21,"[652420.9937673059, 6863408.089148027]",12297.368421052632,False,652420.9937673059,6863408.089148027
75102000AP125,1,03/03/2020,Vente,136000.0,14.0,RUE,8561,SAINTE FOY,75002.0,PARIS 02,75,102,000,AP,125,20,"10,23",1,2.0,Appartement,11.0,1.0,75102,75102000AP0125,75102,000,AP,125,678.0,2007-01-08,2016-07-21,"[652410.3317820494, 6863358.262140883]",12363.636363636364,False,652410.3317820494,6863358.262140883
75102000AP125,1,11/03/2020,Vente,160000.0,14.0,RUE,8561,SAINTE FOY,75002.0,PARIS 02,75,102,000,AP,125,22,"16,40",1,2.0,Appartement,16.0,1.0,75102,75102000AP0125,75102,000,AP,125,678.0,2007-01-08,2016-07-21,"[652410.3317820494, 6863358.262140883]",10000.0,False,652410.3317820494,6863358.262140883
75102000AP125,1,11/03/2020,Vente,218000.0,14.0,RUE,8561,SAINTE FOY,75002.0,PARIS 02,75,102,000,AP,125,23,"24,52",1,2.0,Appartement,20.0,1.0,75102,75102000AP0125,75102,000,AP,125,678.0,2007-01-08,2016-07-21,"[652410.3317820494, 6863358.262140883]",10900.0,False,652410.3317820494,6863358.262140883
75102000AP125,1,30/09/2020,Vente,215000.0,14.0,RUE,8561,SAINTE FOY,75002.0,PARIS 02,75,102,000,AP,125,125,"24,61",1,2.0,Appartement,27.0,2.0,75102,75102000AP0125,75102,000,AP,125,678.0,2007-01-08,2016-07-21,"[652410.3317820494, 6863358.262140883]",7962.962962962963,False,652410.3317820494,6863358.262140883
75102000AP125,1,28/10/2020,Vente,190000.0,14.0,RUE,8561,SAINTE FOY,75002.0,PARIS 02,75,102,000,AP,125,90,"19,99",1,2.0,Appartement,20.0,1.0,75102,75102000AP0125,75102,000,AP,125,678.0,2007-01-08,2016-07-21,"[652410.3317820494, 6863358.262140883]",9500.0,False,652410.3317820494,6863358.262140883
75102000AP129,1,05/03/2020,Vente,180000.0,8.0,RUE,8769,SAINT SPIRE,75002.0,PARIS 02,75,102,000,AP,129,2,"15,95",1,2.0,Appartement,17.0,1.0,75102,75102000AP0129,75102,000,AP,129,220.0,2007-01-08,2016-07-21,"[652362.5026369827, 6863348.052638748]",10588.235294117647,False,652362.5026369827,6863348.052638748
75102000AP148,1,30/04/2020,Vente,190000.0,16.0,PAS,5507,LEMOINE,75002.0,PARIS 02,75,102,000,AP,148,27,"16,10",1,2.0,Appartement,16.0,1.0,75102,75102000AP0148,75102,000,AP,148,204.0,2007-01-08,2016-07-21,"[652503.8732682983, 6863385.985799387]",11875.0,False,652503.8732682983,6863385.985799387
75102000AP155,1,20/03/2020,Vente,200000.0,10.0,RUE,9408,DE TRACY,75002.0,PARIS 02,75,102,000,AP,155,13,"20,39",1,2.0,Appartement,21.0,1.0,75102,75102000AP0155,75102,000,AP,155,226.0,2007-01-08,2016-07-21,"[652508.0058289156, 6863320.328170124]",9523.809523809523,False,652508.0058289156,6863320.328170124
75102000AP21,1,28/01/2020,Vente,340000.0,19.0,BD,8522,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,21,30,,1,2.0,Appartement,24.0,1.0,75102,75102000AP0021,75102,000,AP,21,606.0,2007-01-08,2016-07-21,"[652531.6972383588, 6863456.832309185]",14166.666666666666,False,652531.6972383588,6863456.832309185
75102000AP24,1,19/06/2020,Vente,700000.0,16.0,RUE,8538,SAINTE APOLLINE,75002.0,PARIS 02,75,102,000,AP,24,9,"58,21",1,2.0,Appartement,59.0,3.0,75102,75102000AP0024,75102,000,AP,24,271.0,2007-01-08,2016-07-21,"[652544.2371075813, 6863447.165966016]",11864.406779661016,False,652544.2371075813,6863447.165966016
75102000AP24,1,29/06/2020,Vente,363808.0,16.0,RUE,8538,SAINTE APOLLINE,75002.0,PARIS 02,75,102,000,AP,24,11,"29,94",1,2.0,Appartement,34.0,2.0,75102,75102000AP0024,75102,000,AP,24,271.0,2007-01-08,2016-07-21,"[652544.2371075813, 6863447.165966016]",10700.235294117647,False,652544.2371075813,6863447.165966016
75102000AP30,1,29/05/2020,Vente,915000.0,141.0,BD,8894,DE SEBASTOPOL,75002.0,PARIS 02,75,102,000,AP,30,7,"72,48",1,2.0,Appartement,73.0,3.0,75102,75102000AP0030,75102,000,AP,30,191.0,2007-01-08,2016-07-21,"[652601.9577623345, 6863426.334474569]",12534.246575342466,False,652601.9577623345,6863426.334474569
75102000AP30,1,29/05/2020,Vente,655000.0,141.0,BD,8894,DE SEBASTOPOL,75002.0,PARIS 02,75,102,000,AP,30,8,"60,13",1,2.0,Appartement,60.0,3.0,75102,75102000AP0030,75102,000,AP,30,191.0,2007-01-08,2016-07-21,"[652601.9577623345, 6863426.334474569]",10916.666666666666,False,652601.9577623345,6863426.334474569
75102000AP38,1,23/12/2020,Vente,500000.0,23.0,RUE,8538,SAINTE APOLLINE,75002.0,PARIS 02,75,102,000,AP,38,91,"50,39",1,2.0,Appartement,58.0,2.0,75102,75102000AP0038,75102,000,AP,38,151.0,2007-01-08,2016-07-21,"[652544.0135131325, 6863407.563451507]",8620.689655172413,False,652544.0135131325,6863407.563451507
75102000AP40,1,29/05/2020,Vente,160000.0,27.0,RUE,8538,SAINTE APOLLINE,75002.0,PARIS 02,75,102,000,AP,40,347,"12,37",1,2.0,Appartement,14.0,1.0,75102,75102000AP0040,75102,000,AP,40,429.0,2007-01-08,2020-05-20,"[652525.2806736414, 6863414.493215996]",11428.57142857143,False,652525.2806736414,6863414.493215996
75102000AP40,2,29/05/2020,Vente,24000.0,27.0,RUE,8538,SAINTE APOLLINE,75002.0,PARIS 02,75,102,000,AP,40,346,,1,2.0,Appartement,3.0,1.0,75102,75102000AP0040,75102,000,AP,40,429.0,2007-01-08,2020-05-20,"[652525.2806736414, 6863414.493215996]",8000.0,False,652525.2806736414,6863414.493215996
75102000AP40,1,07/09/2020,Vente,164000.0,27.0,RUE,8538,SAINTE APOLLINE,75002.0,PARIS 02,75,102,000,AP,40,304,"15,86",1,2.0,Appartement,14.0,1.0,75102,75102000AP0040,75102,000,AP,40,429.0,2007-01-08,2020-05-20,"[652525.2806736414, 6863414.493215996]",11714.285714285714,False,652525.2806736414,6863414.493215996
75102000AP40,1,23/12/2020,Vente,100000.0,28.0,RUE,1021,BLONDEL,75002.0,PARIS 02,75,102,000,AP,40,314,"9,09",1,2.0,Appartement,10.0,1.0,75102,75102000AP0040,75102,000,AP,40,429.0,2007-01-08,2020-05-20,"[652525.2806736414, 6863414.493215996]",10000.0,False,652525.2806736414,6863414.493215996
75102000AP50,1,15/05/2020,Vente,322750.0,21.0,RUE,1021,BLONDEL,75002.0,PARIS 02,75,102,000,AP,50,21,"24,10",1,2.0,Appartement,24.0,2.0,75102,75102000AP0050,75102,000,AP,50,259.0,2007-01-08,2016-07-21,"[652518.2859870921, 6863390.914493075]",13447.916666666666,False,652518.2859870921,6863390.914493075
75102000AP52,1,27/10/2020,Vente,561000.0,19.0,RUE,1021,BLONDEL,75002.0,PARIS 02,75,102,000,AP,52,56,"35,43",1,2.0,Appartement,35.0,2.0,75102,75102000AP0052,75102,000,AP,52,257.0,2007-01-08,2016-07-21,"[652537.4519839125, 6863381.262312665]",16028.57142857143,False,652537.4519839125,6863381.262312665
75102000AP54,1,06/03/2020,Vente,400000.0,15.0,RUE,1021,BLONDEL,75002.0,PARIS 02,75,102,000,AP,54,29,,1,2.0,Appartement,40.0,1.0,75102,75102000AP0054,75102,000,AP,54,194.0,2007-01-08,2016-07-21,"[652553.5799008422, 6863374.162622167]",10000.0,False,652553.5799008422,6863374.162622167
75102000AP6,1,17/12/2020,Vente,420000.0,118.0,RUE,0040,D ABOUKIR,75002.0,PARIS 02,75,102,000,AP,6,5,"62,19",1,2.0,Appartement,48.0,3.0,75102,75102000AP0006,75102,000,AP,6,281.0,2007-01-08,2016-07-21,"[652363.1170018016, 6863383.537092021]",8750.0,False,652363.1170018016,6863383.537092021
75102000AP66,1,20/02/2020,Vente,421750.0,3.0,PAS,5507,LEMOINE,75002.0,PARIS 02,75,102,000,AP,66,9,"37,90",1,2.0,Appartement,36.0,1.0,75102,75102000AP0066,75102,000,AP,66,172.0,2007-01-08,2016-07-21,"[652532.2625905029, 6863358.691479164]",11715.277777777777,False,652532.2625905029,6863358.691479164
75102000AP79,1,02/12/2020,Vente,187490.0,5.0,RUE,9408,DE TRACY,75002.0,PARIS 02,75,102,000,AP,79,79,"14,20",1,2.0,Appartement,15.0,1.0,75102,75102000AP0079,75102,000,AP,79,431.0,2007-01-08,2016-07-21,"[652527.5810324465, 6863288.6154981945]",12499.333333333334,False,652527.5810324465,6863288.6154981945
75102000AP96,1,28/02/2020,Vente,185000.0,214.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,96,16,"15,83",1,2.0,Appartement,16.0,1.0,75102,75102000AP0096,75102,000,AP,96,164.0,2007-01-08,2016-07-21,"[652466.6110586125, 6863271.448640281]",11562.5,False,652466.6110586125,6863271.448640281
75102000AP96,1,29/05/2020,Vente,199000.0,214.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,96,14,"16,50",1,2.0,Appartement,16.0,1.0,75102,75102000AP0096,75102,000,AP,96,164.0,2007-01-08,2016-07-21,"[652466.6110586125, 6863271.448640281]",12437.5,False,652466.6110586125,6863271.448640281
75102000AP97,1,09/01/2020,Vente,485625.0,216.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,97,16,"56,08",1,2.0,Appartement,59.0,3.0,75102,75102000AP0097,75102,000,AP,97,355.0,2007-01-08,2016-07-21,"[652475.3246612436, 6863275.262184389]",8230.93220338983,False,652475.3246612436,6863275.262184389
75102000AP97,1,28/02/2020,Vente,185737.0,216.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,97,9,,1,2.0,Appartement,22.0,1.0,75102,75102000AP0097,75102,000,AP,97,355.0,2007-01-08,2016-07-21,"[652475.3246612436, 6863275.262184389]",8442.59090909091,False,652475.3246612436,6863275.262184389
75102000AP97,1,15/04/2020,Vente,801734.0,216.0,RUE,8525,SAINT DENIS,75002.0,PARIS 02,75,102,000,AP,97,14,"88,36",1,2.0,Appartement,90.0,4.0,75102,75102000AP0097,75102,000,AP,97,355.0,2007-01-08,2016-07-21,"[652475.3246612436, 6863275.262184389]",8908.155555555555,False,652475.3246612436,6863275.262184389
75103000AB107,1,03/02/2020,Vente,759700.0,79.0,RUE,6834,NOTRE DAME DE NAZARETH,75003.0,PARIS 03,75,103,000,AB,107,7,"67,23",1,2.0,Appartement,67.0,4.0,75103,75103000AB0107,75103,000,AB,107,255.0,2007-01-09,2014-11-04,"[652609.6074606937, 6863293.397600329]",11338.805970149253,False,652609.6074606937,6863293.397600329
75103000AB107,1,14/05/2020,Vente,823200.0,79.0,RUE,6834,NOTRE DAME DE NAZARETH,75003.0,PARIS 03,75,103,000,AB,107,12,"65,64",1,2.0,Appartement,66.0,4.0,75103,75103000AB0107,75103,000,AB,107,255.0,2007-01-09,2014-11-04,"[652609.6074606937, 6863293.397600329]",12472.727272727272,False,652609.6074606937,6863293.397600329
75103000AB11,1,24/09/2020,Vente,418400.0,62.0,RUE,6286,MESLAY,75003.0,PARIS 03,75,103,000,AB,11,12,"33,56",1,2.0,Appartement,23.0,2.0,75103,75103000AB0011,75103,000,AB,11,102.0,2007-01-09,2014-11-04,"[652734.4074324255, 6863376.767482015]",18191.304347826088,False,652734.4074324255,6863376.767482015
75103000AB114,1,22/05/2020,Vente,518000.0,84.0,RUE,6834,NOTRE DAME DE NAZARETH,75003.0,PARIS 03,75,103,000,AB,114,8,"42,16",1,2.0,Appartement,40.0,2.0,75103,75103000AB0114,75103,000,AB,114,146.0,2007-01-09,2014-11-04,"[652633.1649433757, 6863322.06760847]",12950.0,False,652633.1649433757,6863322.06760847
75103000AB123,1,30/06/2020,Vente,420000.0,5.0,RUE,1021,BLONDEL,75003.0,PARIS 03,75,103,000,AB,123,14,"36,83",1,2.0,Appartement,37.0,2.0,75103,75103000AB0123,75103,000,AB,123,308.0,2007-01-09,2014-11-04,"[652650.3182404011, 6863351.551879436]",11351.351351351352,False,652650.3182404011,6863351.551879436
75103000AB125,1,27/02/2020,Vente,350000.0,3.0,RUE,1021,BLONDEL,75003.0,PARIS 03,75,103,000,AB,125,33,"34,10",1,2.0,Appartement,26.0,2.0,75103,75103000AB0125,75103,000,AB,125,300.0,2007-01-09,2014-11-04,"[652672.9719505322, 6863346.557199915]",13461.538461538461,False,652672.9719505322,6863346.557199915
75103000AB131,1,05/02/2020,Vente,495000.0,5.0,RUE,8538,SAINTE APOLLINE,75003.0,PARIS 03,75,103,000,AB,131,26,"43,27",1,2.0,Appartement,44.0,2.0,75103,75103000AB0131,75103,000,AB,131,224.0,2007-01-09,2014-11-04,"[652676.0047009013, 6863374.46027358]",11250.0,False,652676.0047009013,6863374.46027358
75103000AB146,1,26/10/2020,Vente,317000.0,76.0,RUE,9711,DU VERTBOIS,75003.0,PARIS 03,75,103,000,AB,146,107,"27,75",1,2.0,Appartement,20.0,1.0,75103,75103000AB0146,75103,000,AB,146,394.0,2007-01-09,2014-11-04,"[652701.0749601143, 6863273.1847543]",15850.0,False,652701.0749601143,6863273.1847543
75103000AB147,1,04/02/2020,Vente,774350.0,314.0,RUE,8694,SAINT MARTIN,75003.0,PARIS 03,75,103,000,AB,147,210,"67,90",1,2.0,Appartement,67.0,3.0,75103,75103000AB0147,75103,000,AB,147,931.0,2007-01-09,2014-11-04,"[652731.3960989113, 6863297.668699992]",11557.462686567163,False,652731.3960989113,6863297.668699992
75103000AB147,1,31/03/2020,Vente,393000.0,314.0,RUE,8694,SAINT MARTIN,75003.0,PARIS 03,75,103,000,AB,147,171,"33,16",1,2.0,Appartement,33.0,2.0,75103,75103000AB0147,75103,000,AB,147,931.0,2007-01-09,2014-11-04,"[652731.3960989113, 6863297.668699992]",11909.09090909091,False,652731.3960989113,6863297.668699992
75103000AB147,1,31/08/2020,Vente,411850.0,314.0,RUE,8694,SAINT MARTIN,75003.0,PARIS 03,75,103,000,AB,147,70,"26,69",1,2.0,Appartement,26.0,1.0,75103,75103000AB0147,75103,000,AB,147,931.0,2007-01-09,2014-11-04,"[652731.3960989113, 6863297.668699992]",15840.384615384615,False,652731.3960989113,6863297.668699992
75103000AB147,1,31/08/2020,Vente,529300.0,314.0,RUE,8694,SAINT MARTIN,75003.0,PARIS 03,75,103,000,AB,147,209,,1,2.0,Appartement,54.0,3.0,75103,75103000AB0147,75103,000,AB,147,931.0,2007-01-09,2014-11-04,"[652731.3960989113, 6863297.668699992]",9801.851851851852,False,652731.3960989113,6863297.668699992
75103000AB147,1,24/09/2020,Vente,429480.0,314.0,RUE,8694,SAINT MARTIN,75003.0,PARIS 03,75,103,000,AB,147,161,"36,68",1,2.0,Appartement,38.0,3.0,75103,75103000AB0147,75103,000,AB,147,931.0,2007-01-09,2014-11-04,"[652731.3960989113, 6863297.668699992]",11302.105263157895,False,652731.3960989113,6863297.668699992
75103000AB147,1,23/10/2020,Vente,822900.0,314.0,RUE,8694,SAINT MARTIN,75003.0,PARIS 03,75,103,000,AB,147,210,,1,2.0,Appartement,67.0,3.0,75103,75103000AB0147,75103,000,AB,147,931.0,2007-01-09,2014-11-04,"[652731.3960989113, 6863297.668699992]",12282.089552238805,False,652731.3960989113,6863297.668699992
75103000AB147,1,23/12/2020,Vente,175450.0,76.0,RUE,6834,NOTRE-DAME DE NAZARETH,75003.0,PARIS 03,75,103,000,AB,147,265,"12,61",1,2.0,Appartement,17.0,1.0,75103,75103000AB0147,75103,000,AB,147,931.0,2007-01-09,2014-11-04,"[652731.3960989113, 6863297.668699992]",10320.588235294117,False,652731.3960989113,6863297.668699992
75103000AB32,1,07/09/2020,Vente,905000.0,47.0,RUE,6286,MESLAY,75003.0,PARIS 03,75,103,000,AB,32,13,"85,30",1,2.0,Appartement,95.0,4.0,75103,75103000AB0032,75103,000,AB,32,715.0,2007-01-09,2014-11-04,"[652888.1522222353, 6863283.769407934]",9526.315789473685,False,652888.1522222353,6863283.769407934
75103000AB35,1,14/12/2020,Vente,315000.0,53.0,RUE,6286,MESLAY,75003.0,PARIS 03,75,103,000,AB,35,38,"22,07",1,2.0,Appartement,25.0,1.0,75103,75103000AB0035,75103,000,AB,35,578.0,2007-01-09,2014-11-04,"[652862.2689294581, 6863287.500658083]",12600.0,False,652862.2689294581,6863287.500658083
75103000AB37,1,11/09/2020,Vente,499000.0,57.0,RUE,6286,MESLAY,75003.0,PARIS 03,75,103,000,AB,37,22,"38,07",1,2.0,Appartement,39.0,1.0,75103,75103000AB0037,75103,000,AB,37,539.0,2007-01-09,2014-11-04,"[652830.2161831199, 6863310.75780764]",12794.871794871795,False,652830.2161831199,6863310.75780764
75103000AB37,2,11/09/2020,Vente,505000.0,57.0,RUE,6286,MESLAY,75003.0,PARIS 03,75,103,000,AB,37,33,,1,2.0,Appartement,39.0,1.0,75103,75103000AB0037,75103,000,AB,37,539.0,2007-01-09,2014-11-04,"[652830.2161831199, 6863310.75780764]",12948.71794871795,False,652830.2161831199,6863310.75780764
75103000AB49,1,11/09/2020,Vente,493000.0,318.0,RUE,8694,SAINT MARTIN,75003.0,PARIS 03,75,103,000,AB,49,41,"43,53",1,2.0,Appartement,43.0,2.0,75103,75103000AB0049,75103,000,AB,49,490.0,2007-01-09,2014-11-04,"[652736.1235701618, 6863304.073512365]",11465.116279069767,False,652736.1235701618,6863304.073512365
75103000AB56,1,04/09/2020,Vente,307692.0,68.0,RUE,6834,NOTRE-DAME DE NAZARETH,75003.0,PARIS 03,75,103,000,AB,56,7,"32,88",1,2.0,Appartement,21.0,2.0,75103,75103000AB0056,75103,000,AB,56,462.0,2007-01-09,2014-11-04,"[652786.6586055335, 6863299.399449572]",14652.0,False,652786.6586055335,6863299.399449572
75103000AB57,1,06/02/2020,Vente,375000.0,66.0,RUE,6834,NOTRE DAME DE NAZARETH,75003.0,PARIS 03,75,103,000,AB,57,37,"25,23",1,2.0,Appartement,28.0,2.0,75103,75103000AB0057,75103,000,AB,57,770.0,2007-01-09,2014-11-04,"[652799.9008120399, 6863292.393679756]",13392.857142857143,False,652799.9008120399,6863292.393679756
75103000AB59,1,26/02/2020,Vente,206000.0,62.0,RUE,6834,NOTRE DAME DE NAZARETH,75003.0,PARIS 03,75,103,000,AB,59,8,,1,2.0,Appartement,20.0,1.0,75103,75103000AB0059,75103,000,AB,59,314.0,2007-01-09,2014-11-04,"[652829.7446857197, 6863289.679564096]",10300.0,False,652829.7446857197,6863289.679564096
